Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AvgWorkHours,Attrition_1,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Log_DistanceFromHome,Log_MonthlyIncome,Log_YearsSinceLastPromotion
0.4761904761904761,0.14285714285714285,0.25,0.5,0.3471553183179274,0.375,1.0,1.0,0.6785714285714285,1.0,0.5555555555555556,0.0,0.09090909090909091,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666667,0.18470301068990813,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.13353139262452263,0.29799519762420557,0.0
0.9523809523809523,0.03571428571428571,0.5,0.25,0.1898841296706158,0.25,0.25,1.0,0.42857142857142855,0.6666666666666667,0.2777777777777778,0.2,0.18181818181818182,0.3333333333333333,0.0,1.0,0.6666666666666667,0.6666666666666667,0.9732163847196689,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.035091319811270096,0.17385593235797683,0.18232155679395465
0.3095238095238095,0.6785714285714285,0.0,0.5,0.5764874365317016,0.0,0.25,0.5,0.21428571428571427,0.6666666666666667,0.2777777777777778,0.0,0.2727272727272727,0.3333333333333333,0.0,0.6666666666666667,1.0,0.6666666666666667,0.6233804432838186,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.5179430915348546,0.45519923075568436,0.0
0.5952380952380951,0.2142857142857143,0.75,0.75,0.0903528186434058,0.0,0.5,0.0,0.3214285714285714,0.3333333333333333,0.4444444444444444,0.2,0.6363636363636364,0.6666666666666667,0.0,0.6666666666666667,1.0,0.6666666666666667,0.338917315833851,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.19415601444095748,0.08650133069458525,0.18232155679395465
0.3333333333333333,0.2142857142857143,0.5,0.25,0.09250097643535998,0.875,0.25,0.0,0.3571428571428571,0.3333333333333333,0.38888888888888884,0.0,0.6363636363636364,0.6666666666666667,0.0,0.0,1.0,0.3333333333333333,0.30162296533515454,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.19415601444095748,0.088469541749552,0.0
0.23809523809523808,0.2857142857142857,0.75,0.0,0.30087228225491475,0.625,0.375,0.5,0.17857142857142855,1.0,0.16666666666666666,0.4,0.18181818181818182,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.9399627566084567,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.2513144282809061,0.26303502580673166,0.33647223662121295
0.28571428571428564,0.42857142857142855,0.5,0.75,0.20479104283296445,0.125,0.25,0.0,0.39285714285714285,0.6666666666666667,0.5555555555555556,0.2,0.8181818181818182,0.6666666666666667,0.0,1.0,1.0,0.6666666666666667,0.04206288581829054,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.35667494393873234,0.18630614346826296,0.18232155679395465
0.5952380952380951,0.4642857142857143,0.5,1.0,0.18454628303606302,0.125,0.75,1.0,0.3214285714285714,0.3333333333333333,0.5,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,1.0,0.064726468722754,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.3813675565291039,0.16935981775461548,0.0
0.857142857142857,0.0,0.75,0.25,0.12251008983205314,0.375,0.125,1.0,0.7142857142857142,0.3333333333333333,0.2222222222222222,0.0,0.2727272727272727,0.6666666666666667,0.0,1.0,0.6666666666666667,0.3333333333333333,0.024874685521925066,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0,0.11556732930839801,0.0
0.28571428571428564,0.3214285714285714,0.5,0.25,0.2900663976044786,0.125,0.125,1.0,0.3571428571428571,0.3333333333333333,0.5555555555555556,0.2,0.18181818181818182,0.3333333333333333,0.0,1.0,0.6666666666666667,0.6666666666666667,0.319646025080339,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2787134024690205,0.2546936880602174,0.18232155679395465
0.21428571428571425,0.35714285714285715,0.25,0.0,0.21754979820335896,0.125,0.875,0.5,0.2857142857142857,0.3333333333333333,0.4444444444444444,0.0,0.6363636363636364,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0212892903780304,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.30538164955118186,0.19684047715322242,0.0
0.4523809523809524,0.0,0.75,0.25,0.8004817081109231,0.875,0.375,0.0,0.2857142857142857,1.0,0.3333333333333333,0.0,0.36363636363636365,0.6666666666666667,0.0,1.0,1.0,0.3333333333333333,0.005750015929650187,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.5880542447166266,0.0
0.4761904761904761,0.9642857142857143,0.75,0.0,0.3601093607603177,0.0,0.125,0.0,0.42857142857142855,0.0,0.611111111111111,0.4,0.8181818181818182,0.6666666666666667,0.0,0.6666666666666667,1.0,0.6666666666666667,0.5952040793780375,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.6751286750572669,0.30756510883882604,0.33647223662121295
0.6904761904761905,0.0,0.5,0.25,0.37644837911730245,0.375,0.625,0.5,0.17857142857142855,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.35547471373504314,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.0,0.3195065433479617,0.0
0.5714285714285714,0.2142857142857143,0.75,0.5,0.07648743653170162,0.0,0.125,0.5,0.14285714285714285,0.6666666666666667,0.16666666666666666,0.2,0.0,0.3333333333333333,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5652495181136521,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.19415601444095748,0.07370336709156915,0.18232155679395465
0.7142857142857142,0.42857142857142855,0.75,0.75,0.5730373649264419,0.375,0.625,0.5,0.5357142857142857,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.0,0.26595634713157423,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.35667494393873234,0.4530083777205572,0.0
0.5714285714285714,0.03571428571428571,0.25,0.0,0.07043353729983076,0.375,0.25,1.0,0.5,0.3333333333333333,0.05555555555555555,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,0.6666666666666667,0.027888637634591484,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.035091319811270096,0.06806374145914179,0.0
0.5238095238095237,0.25,0.5,0.25,0.2627262075250619,0.375,0.375,0.5,0.3571428571428571,0.6666666666666667,0.38888888888888884,0.2,0.6363636363636364,0.6666666666666667,0.0,1.0,0.6666666666666667,0.6666666666666667,0.4262731137142344,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.22314355131420976,0.23327304039486088,0.18232155679395465
0.07142857142857145,0.0,1.0,0.25,0.11795339148548367,0.125,0.375,0.0,0.10714285714285714,0.3333333333333333,0.16666666666666666,0.4,0.18181818181818182,0.0,0.0,0.0,1.0,0.3333333333333333,0.39818824087913685,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.11149968467380282,0.33647223662121295
0.4523809523809524,0.14285714285714285,0.5,0.75,0.07114958989714881,0.75,1.0,0.0,0.6071428571428571,0.6666666666666667,0.2777777777777778,0.0,0.2727272727272727,1.0,0.0,0.6666666666666667,0.0,0.6666666666666667,0.3995425715872998,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.13353139262452263,0.06873245481881307,0.0
0.6666666666666665,0.03571428571428571,0.75,0.25,0.1311027209998698,0.25,0.0,0.0,0.25,0.6666666666666667,0.05555555555555555,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,1.0,0.02601938549425542,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0.035091319811270096,0.12319301617503473,0.0
0.7619047619047619,0.2857142857142857,0.5,0.5,0.5752506184090613,0.75,0.5,0.0,0.7142857142857142,0.3333333333333333,0.2222222222222222,0.2,0.2727272727272727,0.6666666666666667,0.0,1.0,1.0,0.6666666666666667,0.18151993801415278,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.2513144282809061,0.4544143824183106,0.18232155679395465
0.07142857142857145,0.3214285714285714,0.25,0.0,0.28134357505533136,0.125,0.125,0.5,0.03571428571428571,0.3333333333333333,0.05555555555555555,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.004585249233503008,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.2787134024690205,0.2479091954272416,0.0
0.21428571428571425,0.03571428571428571,0.5,0.0,0.08566592891550581,0.25,0.125,0.5,0.17857142857142855,0.3333333333333333,0.2777777777777778,0.0,0.36363636363636365,0.6666666666666667,0.0,1.0,0.3333333333333333,0.6666666666666667,0.042978803429664536,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.035091319811270096,0.08219355808830343,0.0
0.23809523809523808,0.03571428571428571,0.25,0.5,0.11762791303215728,0.125,0.125,0.0,0.25,0.3333333333333333,0.38888888888888884,0.0,0.6363636363636364,0.3333333333333333,0.0,0.3333333333333333,1.0,0.6666666666666667,0.22704194523688304,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.035091319811270096,0.11120850451858473,0.0
0.7380952380952379,0.03571428571428571,0.5,0.25,0.2703424033328994,1.0,0.375,0.5,0.9285714285714285,0.6666666666666667,0.2777777777777778,0.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.3663160770309073,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.035091319811270096,0.2392864730560881,0.0
0.42857142857142855,0.5,0.25,0.0,0.5616456190600182,0.5,0.125,0.0,0.21428571428571427,0.0,0.1111111111111111,0.4,0.18181818181818182,0.6666666666666667,0.0,1.0,0.6666666666666667,0.6666666666666667,0.006017050730772411,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.4054651081081644,0.445740149275113,0.33647223662121295
0.28571428571428564,0.07142857142857142,0.5,0.25,0.32007551100117176,0.125,0.25,0.0,0.03571428571428571,0.6666666666666667,0.05555555555555555,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.18353986175247083,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.06899287148695145,0.2776889402660365,0.0
0.09523809523809518,0.5357142857142857,1.0,0.0,0.12628563989063923,0.125,1.0,1.0,0.07142857142857142,0.6666666666666667,0.1111111111111111,0.2,0.18181818181818182,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666667,0.06210926072839196,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.42899560551835847,0.11892517418169236,0.18232155679395465
0.5238095238095237,0.17857142857142855,0.25,0.5,0.21357896107277702,0.875,0.375,1.0,0.2857142857142857,0.6666666666666667,0.2777777777777778,0.2,0.2727272727272727,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666667,0.14053612268672588,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.1643030512912763,0.19357381293683432,0.18232155679395465
0.5714285714285714,0.03571428571428571,0.5,0.75,0.649654992839474,0.375,0.125,0.5,0.2857142857142857,0.3333333333333333,0.2777777777777778,0.2,0.18181818181818182,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666667,0.2986051071671938,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.035091319811270096,0.5005661708002263,0.18232155679395465
0.4523809523809524,0.2857142857142857,0.0,0.5,0.220609295664627,0.25,0.0,0.5,0.6428571428571428,0.6666666666666667,0.05555555555555555,0.0,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.7804224829981572,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0.2513144282809061,0.1993501567510913,0.0
0.5238095238095237,0.17857142857142855,0.25,0.0,0.10389272230178362,0.75,0.25,0.0,0.7142857142857142,0.3333333333333333,0.05555555555555555,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.3011136805105534,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.1643030512912763,0.09884277130532107,0.0
0.5952380952380951,0.4642857142857143,0.5,0.0,0.17556307772425467,0.875,0.375,1.0,0.3571428571428571,0.6666666666666667,0.16666666666666666,0.2,0.18181818181818182,0.3333333333333333,0.0,1.0,1.0,0.6666666666666667,0.3365889124296504,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.3813675565291039,0.161747247893716,0.18232155679395465
0.5952380952380951,0.9285714285714285,0.75,0.25,0.19046999088660332,0.5,0.875,0.5,0.2857142857142857,0.6666666666666667,0.2777777777777778,0.0,0.18181818181818182,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5746159881483781,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6567795363890705,0.17434817947596465,0.0
0.16666666666666669,0.2142857142857143,0.25,0.0,0.4935555266241375,0.125,1.0,0.5,0.17857142857142855,0.3333333333333333,0.2777777777777778,0.2,0.2727272727272727,1.0,0.0,0.3333333333333333,1.0,0.6666666666666667,0.9732918113004119,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.19415601444095748,0.40115953684071964,0.18232155679395465
0.3095238095238095,0.8214285714285714,0.0,0.5,0.220609295664627,0.125,0.25,0.5,0.14285714285714285,0.3333333333333333,0.2222222222222222,0.6000000000000001,0.18181818181818182,0.6666666666666667,0.0,1.0,0.0,0.6666666666666667,0.2151228144381947,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.5996211225491218,0.1993501567510913,0.47000362924573563
0.28571428571428564,0.14285714285714285,0.75,0.25,0.2837521156099466,0.0,0.75,0.5,0.21428571428571427,0.3333333333333333,0.2777777777777778,0.8,0.36363636363636365,0.6666666666666667,0.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.3190295892504009,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.13353139262452263,0.24978713025144175,0.5877866649021191
0.5476190476190477,0.2142857142857143,0.5,0.5,0.11268064054159616,0.125,0.375,0.0,0.3571428571428571,0.3333333333333333,0.5555555555555556,0.0,0.6363636363636364,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666667,0.12890324098313566,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.19415601444095748,0.10677209539764085,0.0
0.23809523809523808,0.2142857142857143,0.5,0.5,0.7099336023955215,0.125,0.25,0.0,0.3571428571428571,0.3333333333333333,0.5555555555555556,0.2,0.7272727272727273,0.3333333333333333,0.0,0.6666666666666667,0.0,0.6666666666666667,0.043633970833524494,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.19415601444095748,0.5364545407522361,0.18232155679395465
0.16666666666666669,0.14285714285714285,0.25,0.5,0.10473896628043225,0.625,0.25,0.0,0.21428571428571427,0.6666666666666667,0.1111111111111111,0.0,0.18181818181818182,0.6666666666666667,0.0,0.0,0.0,0.6666666666666667,0.09889036257116612,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.13353139262452263,0.09960907745263817,0.0
0.6428571428571428,0.03571428571428571,0.5,0.0,0.2634422601223799,0.375,0.375,0.5,0.2857142857142857,1.0,0.1111111111111111,0.0,0.18181818181818182,0.6666666666666667,0.0,0.0,1.0,0.3333333333333333,0.16123395270024732,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.035091319811270096,0.2338399484420999,0.0
0.5714285714285714,0.6071428571428571,0.75,0.75,0.7912381200364537,0.0,0.25,1.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.36363636363636365,0.6666666666666667,0.0,1.0,1.0,1.0,0.12317055222474371,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.4744579795951158,0.5829070679185465,0.0
0.4761904761904761,0.07142857142857142,0.5,0.25,0.25100898320531184,0.125,0.0,0.5,0.03571428571428571,0.6666666666666667,0.05555555555555555,0.0,0.0,0.6666666666666667,0.0,1.0,1.0,0.6666666666666667,0.5178714252198404,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.06899287148695145,0.22395041227858592,0.0
0.2619047619047619,0.6428571428571428,0.75,0.5,0.04810571540164042,0.625,0.625,0.5,0.21428571428571427,1.0,0.1111111111111111,0.2,0.09090909090909091,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,1.0,0.134263769321735,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.49643688631389105,0.0469844542863113,0.18232155679395465
0.02380952380952378,0.10714285714285714,0.5,0.0,0.4291758885561776,0.125,0.5,1.0,0.03571428571428571,0.3333333333333333,0.05555555555555555,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,1.0,0.38230265455176515,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0.10178269430994231,0.3570979764371906,0.0
0.6904761904761905,0.0,0.5,1.0,0.8149329514386148,0.625,0.625,1.0,0.7142857142857142,0.3333333333333333,0.2777777777777778,0.0,0.36363636363636365,0.3333333333333333,0.0,0.0,1.0,0.6666666666666667,0.3631328164061385,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.5960485256783303,0.0
0.4047619047619047,0.5,0.25,0.25,0.2834917328472855,0.0,0.125,0.5,0.21428571428571427,0.3333333333333333,0.2777777777777778,0.8,0.2727272727272727,0.6666666666666667,0.0,1.0,0.6666666666666667,0.6666666666666667,0.10121143260236987,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.4054651081081644,0.24958428020764054,0.5877866649021191
0.380952380952381,0.25,0.25,0.0,0.0903528186434058,0.375,0.0,1.0,0.5,0.3333333333333333,0.38888888888888884,1.0,0.6363636363636364,1.0,0.0,1.0,0.6666666666666667,0.6666666666666667,0.3190273758691473,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.22314355131420976,0.08650133069458525,0.6931471805599453
0.6666666666666665,0.03571428571428571,0.5,0.0,0.5068350475198542,0.25,0.875,0.0,0.5357142857142857,0.6666666666666667,0.16666666666666666,0.2,0.18181818181818182,0.3333333333333333,0.0,0.6666666666666667,1.0,0.6666666666666667,0.6340298878078992,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.035091319811270096,0.41001145613510215,0.18232155679395465
0.3095238095238095,0.2142857142857143,0.5,0.25,0.279390704335373,0.125,0.375,0.5,0.46428571428571425,0.6666666666666667,0.7222222222222222,0.0,0.7272727272727273,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,1.0,0.08027969639113808,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.19415601444095748,0.24638395236374494,0.0
0.28571428571428564,0.03571428571428571,0.5,0.0,0.24729852883739095,0.0,0.125,0.5,0.14285714285714285,1.0,0.16666666666666666,0.2,0.18181818181818182,0.6666666666666667,0.0,1.0,0.3333333333333333,0.6666666666666667,0.09934843430955853,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.035091319811270096,0.22098003567107158,0.18232155679395465
